date,open,high,low,close,adj_close,volume,asset_code,asset_type
27-12-2022 00:00,660,665.4000244140625,653,661.4315185546875,661.4315185546875,896071,AUBANK.NS,equity
23-03-2023 00:00,579,582,567.5,568.0025024414062,568.0025024414062,917334,AUBANK.NS,equity
26-06-2023 00:00,736.7000122070312,749.3499755859375,732.0499877929688,743.2442016601562,743.2442016601562,1115771,AUBANK.NS,equity
27-06-2023 00:00,748.9500122070312,755.3499755859375,744.3499755859375,747.6314086914062,747.6314086914062,907052,AUBANK.NS,equity
25-07-2023 00:00,745,745.2999877929688,725.0999755859375,730.1453857421875,730.1453857421875,1865463,AUBANK.NS,equity
07-08-2023 00:00,729.0499877929688,742,723.0999755859375,724.8038940429688,724.8038940429688,1456816,AUBANK.NS,equity
10-08-2023 00:00,717.4000244140625,718.25,697.0999755859375,700.7918701171875,700.7918701171875,3017173,AUBANK.NS,equity
15-09-2023 00:00,743.9500122070312,745.5,728.2000122070312,731.3435059,731.3435059,918800,AUBANK.NS,equity
31-10-2023 00:00,669.9000244140625,685.7000122070312,662.8499755859375,668.0435791015625,668.0435791015625,2598527,AUBANK.NS,equity
20-11-2023 00:00,732.7999877929688,744.4000244140625,725.7000122070312,732.9909668,732.9909668,1905411,AUBANK.NS,equity
29-11-2023 00:00,737.7999877929688,750.9500122070312,735.0499877929688,747.0686645507812,747.0686645507812,2345052,AUBANK.NS,equity
07-12-2023 00:00,750,752,739.3499755859375,749.8143310546875,749.8143310546875,678386,AUBANK.NS,equity
22-12-2023 00:00,774,785.7999877929688,758,764.2415161132812,764.2415161132812,2822166,AUBANK.NS,equity
01-01-2024 00:00,790.9000244140625,790.9000244140625,779,784.7590332,784.7590332,1258532,AUBANK.NS,equity
12-01-2024 00:00,783,791,772,787.1053466796875,787.1053466796875,1336781,AUBANK.NS,equity
15-01-2024 00:00,790.7999877929688,792,770.0499877929688,770.8310547,770.8310547,1416880,AUBANK.NS,equity
25-01-2024 00:00,740,741.4500122070312,703.2000122070312,706.7324219,706.7324219,5475393,AUBANK.NS,equity
31-01-2024 00:00,628,640.4500122070312,620.7999877929688,635.5949096679688,635.5949096679688,5579390,AUBANK.NS,equity
28-02-2024 00:00,594,594,567.7999877929688,570.248291,570.248291,3000799,AUBANK.NS,equity
05-03-2024 00:00,589.4000244140625,590,571,570.8472900390625,570.8472900390625,2733333,AUBANK.NS,equity
24-04-2024 00:00,613.7000122070312,622.0499877929688,605.3499755859375,617.9728393554688,617.9728393554688,5324514,AUBANK.NS,equity
28-06-2024 00:00,670.0999755859375,674.9000244140625,668.1500244140625,670.9889526367188,670.9889526367188,1933315,AUBANK.NS,equity
22-08-2024 00:00,632,637.3499755859375,629.2999877929688,633.4000244140625,633.4000244140625,1214623,AUBANK.NS,equity
30-08-2024 00:00,641.5,697,641.5,688.7000122070312,688.7000122070312,16426385,AUBANK.NS,equity
06-09-2024 00:00,702,712.75,700,703,703,3843381,AUBANK.NS,equity
11-09-2024 00:00,718.2000122070312,726.9500122070312,713.1500244140625,722.25,722.25,2745980,AUBANK.NS,equity
09-10-2024 00:00,728.9500122070312,731.8499755859375,703.2999877929688,705.2999877929688,705.2999877929688,3300198,AUBANK.NS,equity
22-10-2024 00:00,664.8499755859375,669.4000244140625,636.0999755859375,638.5,638.5,1318131,AUBANK.NS,equity
13-11-2024 00:00,576.6500244140625,578.9500122070312,557.25,560.7999877929688,560.7999877929688,4788121,AUBANK.NS,equity
22-11-2024 00:00,593.9500122070312,597,590.7000122070312,595.7000122070312,595.7000122070312,1400380,AUBANK.NS,equity
27-11-2024 00:00,589.5,594.3499755859375,584.0999755859375,589.7999877929688,589.7999877929688,3177623,AUBANK.NS,equity
12-12-2024 00:00,591.5,595.2000122070312,586.4500122070312,591.0499877929688,591.0499877929688,1438341,AUBANK.NS,equity
13-01-2025 00:00,569.9500122070312,571.9500122070312,554.6500244140625,560.2999877929688,560.2999877929688,3711095,AUBANK.NS,equity
15-01-2025 00:00,576.9500122070312,587.9500122070312,574.4500122070312,586.9500122070312,586.9500122070312,1782010,AUBANK.NS,equity
03-07-2020 00:00,294,294,276.67498779296875,282.4122619628906,282.4122619628906,506478,AUBANK.NS,equity
23-07-2020 00:00,364.8999938964844,379.25,362.70001220703125,375.6364440917969,375.6364440917969,1484126,AUBANK.NS,equity
18-09-2020 00:00,357.3999938964844,368.45001220703125,353.57501220703125,361.9130859,361.9130859,1478142,AUBANK.NS,equity
21-09-2020 00:00,360,367,345.54998779296875,346.5708312988281,346.5708312988281,654362,AUBANK.NS,equity
23-09-2020 00:00,334,338.5,323.70001220703125,325.94842529296875,325.94842529296875,1112154,AUBANK.NS,equity
07-10-2020 00:00,367,367.2250061035156,354.57501220703125,360.74249267578125,360.74249267578125,890192,AUBANK.NS,equity
19-10-2020 00:00,366.5,386.45001220703125,363.04998779296875,382.5105895996094,382.5105895996094,1402150,AUBANK.NS,equity
20-11-2020 00:00,442.67498779296875,449.07501220703125,435.70001220703125,437.37908935546875,437.37908935546875,631522,AUBANK.NS,equity
10-12-2020 00:00,460.04998779296875,462.5,450.67498779296875,453.8172302246094,453.8172302246094,597506,AUBANK.NS,equity
22-12-2020 00:00,421,440,411.125,426.39544677734375,426.39544677734375,1375614,AUBANK.NS,equity
28-12-2020 00:00,438.4750061035156,438.4750061035156,425.5,426.51995849609375,426.51995849609375,981228,AUBANK.NS,equity
03-02-2021 00:00,486.3999938964844,486.3999938964844,471.8500061035156,479.4458008,479.4458008,1622092,AUBANK.NS,equity
24-02-2021 00:00,572.9500122070312,598.9749755859375,570.0999755859375,590.9263305664062,590.9263305664062,1143630,AUBANK.NS,equity
30-03-2021 00:00,599.9749755859375,677.2000122070312,582.5,647.0152587890625,647.0152587890625,15301252,AUBANK.NS,equity
26-04-2021 00:00,540.5,548,522.5,523.7789306640625,523.7789306640625,4606752,AUBANK.NS,equity
21-05-2021 00:00,480.04998779296875,494.4750061035156,480.0249938964844,488.4120788574219,488.4120788574219,2339704,AUBANK.NS,equity
25-05-2021 00:00,491.5,491.95001220703125,480.1499938964844,480.0933532714844,480.0933532714844,1440724,AUBANK.NS,equity
31-05-2021 00:00,499.375,500,489.82501220703125,492.4219665527344,492.4219665527344,1483674,AUBANK.NS,equity
22-06-2021 00:00,532.5499877929688,536.6749877929688,512.5,513.1937866210938,513.1937866210938,2402508,AUBANK.NS,equity
30-07-2021 00:00,598,611.6749877929688,585.5999755859375,607.5637207,607.5637207,2536790,AUBANK.NS,equity
10-08-2021 00:00,632.5,660,631.0250244140625,649.5556641,649.5556641,5077426,AUBANK.NS,equity
11-08-2021 00:00,655,656.2249755859375,629.5750122070312,641.7600098,641.7600098,2131818,AUBANK.NS,equity
25-08-2021 00:00,679.875,684,665.2000122070312,672.6188965,672.6188965,1746510,AUBANK.NS,equity
26-08-2021 00:00,675.2999877929688,690.9749755859375,667.5,674.1132813,674.1132813,3004486,AUBANK.NS,equity
29-10-2021 00:00,615,642,565.9749755859375,605.8949584960938,605.8949584960938,4320740,AUBANK.NS,equity
28-12-2021 00:00,509.5,511.2749938964844,491,491.2015686035156,491.2015686035156,2799888,AUBANK.NS,equity
19-01-2022 00:00,631.75,639.8499755859375,621.2750244140625,629.7054443359375,629.7054443359375,2010484,AUBANK.NS,equity
23-03-2022 00:00,600.5250244140625,620.2750244140625,600.5250244140625,615.5585938,615.5585938,3682644,AUBANK.NS,equity
26-04-2022 00:00,692.2249755859375,710.5750122070312,689.3499755859375,705.121582,705.121582,2523176,AUBANK.NS,equity
13-05-2022 00:00,645,663.1749877929688,641.125,644.4000854492188,644.4000854492188,8256280,AUBANK.NS,equity
07-07-2022 00:00,584,593,578.4500122070312,583.1555786132812,583.1555786132812,1800753,AUBANK.NS,equity
13-07-2022 00:00,579.9000244140625,584.9000244140625,566.75,569.0087891,569.0087891,889964,AUBANK.NS,equity
29-07-2022 00:00,596,601,587.1500244140625,590.3376465,590.3376465,1320263,AUBANK.NS,equity
04-08-2022 00:00,610.4500122070312,645,610.4500122070312,634.7588500976562,634.7588500976562,3809324,AUBANK.NS,equity
22-08-2022 00:00,634.7999877929688,644,628.9500122070312,635.0580444335938,635.0580444335938,1375779,AUBANK.NS,equity
03-10-2022 00:00,616.9500122070312,619.2000122070312,590.0999755859375,592.6809692382812,592.6809692382812,2032188,AUBANK.NS,equity
10-10-2022 00:00,578.4000244140625,592.1500244140625,578.4000244140625,585.6513061523438,585.6513061523438,1142078,AUBANK.NS,equity
20-12-2022 00:00,667.25,684.4000244140625,667.25,674.4437255859375,674.4437255859375,1910526,AUBANK.NS,equity
01-03-2023 00:00,593,613.5,591,609.7314453,609.7314453,1079988,AUBANK.NS,equity
08-03-2023 00:00,618.5,633,618.5,629.2747802734375,629.2747802734375,824314,AUBANK.NS,equity
06-04-2023 00:00,558.4500122070312,571.5,553.6500244140625,567.8030395507812,567.8030395507812,2686132,AUBANK.NS,equity
15-06-2023 00:00,772.5999755859375,779.5499877929688,765.0499877929688,773.456543,773.456543,1584856,AUBANK.NS,equity
16-08-2023 00:00,702,708.9000244140625,696,699.59375,699.59375,1513243,AUBANK.NS,equity
29-08-2023 00:00,738.0999755859375,740,730,730.295166,730.295166,453151,AUBANK.NS,equity
12-10-2023 00:00,719,723,715,715.1690673828125,715.1690673828125,691279,AUBANK.NS,equity
17-10-2023 00:00,714.7999877929688,714.7999877929688,706,705.484375,705.484375,620122,AUBANK.NS,equity
10-11-2023 00:00,689.7999877929688,700.5499877929688,683.4000244140625,698.1459961,698.1459961,1514007,AUBANK.NS,equity
13-11-2023 00:00,713.0999755859375,732.4000244140625,704.4000244140625,728.5978393554688,728.5978393554688,3927946,AUBANK.NS,equity
16-11-2023 00:00,727.7999877929688,733.8499755859375,719,728.4480590820312,728.4480590820312,1478691,AUBANK.NS,equity
30-11-2023 00:00,751,754.9000244140625,738.0499877929688,740.2294922,740.2294922,2292859,AUBANK.NS,equity
06-12-2023 00:00,764.9500122070312,764.9500122070312,743.25,746.3198242,746.3198242,2383186,AUBANK.NS,equity
02-01-2024 00:00,786,788,761.5999755859375,765.6392822265625,765.6392822265625,2202630,AUBANK.NS,equity
04-01-2024 00:00,778,804.1500244140625,745.0499877929688,796.0911254882812,796.0911254882812,2624482,AUBANK.NS,equity
07-02-2024 00:00,620.4000244140625,623.4500122070312,612.0999755859375,617.9229125976562,617.9229125976562,2773694,AUBANK.NS,equity
15-02-2024 00:00,595,595,580.4500122070312,580.9813232421875,580.9813232421875,2107954,AUBANK.NS,equity
27-02-2024 00:00,588.4500122070312,595.7000122070312,586.2999877929688,589.4678955078125,589.4678955078125,1683135,AUBANK.NS,equity
29-02-2024 00:00,573.9000244140625,576.4500122070312,564.4500122070312,568.9503173828125,568.9503173828125,3314480,AUBANK.NS,equity
06-05-2024 00:00,648,655.4500122070312,631.2999877929688,632.8992309570312,632.8992309570312,2195074,AUBANK.NS,equity
10-05-2024 00:00,630,636,625.7000122070312,634.0972900390625,634.0972900390625,1602383,AUBANK.NS,equity
12-06-2024 00:00,674.8499755859375,679.5999755859375,663.2999877929688,665.9968262,665.9968262,2701504,AUBANK.NS,equity
22-07-2024 00:00,628,660.4000244140625,625,655.4000244140625,655.4000244140625,6529913,AUBANK.NS,equity
29-07-2024 00:00,655,658.0999755859375,644.3499755859375,650.0499877929688,650.0499877929688,4793665,AUBANK.NS,equity
20-09-2024 00:00,752.5,754.9000244140625,729.1500244140625,731.2999877929688,731.2999877929688,2771083,AUBANK.NS,equity
10-10-2024 00:00,711.5,714.9000244140625,698.0999755859375,699.9500122070312,699.9500122070312,1055278,AUBANK.NS,equity
18-10-2024 00:00,683.0499877929688,687.5,676.5,683.6500244140625,683.6500244140625,920590,AUBANK.NS,equity
04-11-2024 00:00,619.9500122070312,628.4000244140625,616.4000244140625,625.4500122070312,625.4500122070312,3687616,AUBANK.NS,equity
12-11-2024 00:00,577.0499877929688,582,573.0499877929688,579.25,579.25,1281942,AUBANK.NS,equity
17-01-2025 00:00,603,606.2000122070312,595,597.5999755859375,597.5999755859375,2053876,AUBANK.NS,equity
26-02-2020 00:00,577.5,600.5,509.54998779296875,587.2650756835938,587.2650756835938,1917984,AUBANK.NS,equity
19-03-2020 00:00,308,332.2250061035156,277.32501220703125,309.75933837890625,309.75933837890625,5093240,AUBANK.NS,equity
13-04-2020 00:00,249.5,255.97500610351562,238,248.9382324,248.9382324,3104506,AUBANK.NS,equity
13-05-2020 00:00,199.5749969482422,199.5749969482422,199.5749969482422,198.8267822265625,198.8267822265625,976588,AUBANK.NS,equity
14-05-2020 00:00,209.5500030517578,209.5500030517578,203.52499389648438,208.7644043,208.7644043,1726814,AUBANK.NS,equity
01-06-2020 00:00,200,205.5749969482422,200,204.2563477,204.2563477,4072522,AUBANK.NS,equity
14-07-2020 00:00,312.2749938964844,321,308.5,316.73309326171875,316.73309326171875,920320,AUBANK.NS,equity
06-10-2020 00:00,337.5,371.8500061035156,337.5,365.8482971191406,365.8482971191406,1454950,AUBANK.NS,equity
08-10-2020 00:00,364.3999938964844,367,360,363.08367919921875,363.08367919921875,491966,AUBANK.NS,equity
23-10-2020 00:00,394.9750061035156,398,390.07501220703125,393.19537353515625,393.19537353515625,424904,AUBANK.NS,equity
11-11-2020 00:00,435,435.9750061035156,403.875,421.98699951171875,421.98699951171875,4045838,AUBANK.NS,equity
13-11-2020 00:00,415,424,400.5249938964844,420.5175781,420.5175781,733104,AUBANK.NS,equity
02-12-2020 00:00,438.6000061035156,445,431,441.6629943847656,441.6629943847656,927000,AUBANK.NS,equity
09-12-2020 00:00,457,462.5,453.6499938964844,457.7275391,457.7275391,651248,AUBANK.NS,equity
18-12-2020 00:00,461.9750061035156,461.9750061035156,440.25,446.8186035,446.8186035,11127804,AUBANK.NS,equity
21-01-2021 00:00,460.8999938964844,462.3999938964844,452.5,454.93804931640625,454.93804931640625,1954442,AUBANK.NS,equity
05-02-2021 00:00,485,497.5,482.5,489.10943603515625,489.10943603515625,1494496,AUBANK.NS,equity
11-02-2021 00:00,551.9500122070312,568.4749755859375,542.5250244140625,560.8394775390625,560.8394775390625,1413758,AUBANK.NS,equity
25-02-2021 00:00,598.5,603.5,579.0250244140625,581.1630249023438,581.1630249023438,1272568,AUBANK.NS,equity
26-03-2021 00:00,582.25,597.9500122070312,574.375,587.0409545898438,587.0409545898438,1737178,AUBANK.NS,equity
12-05-2021 00:00,480,482.5,473.45001220703125,475.5853271484375,475.5853271484375,2541974,AUBANK.NS,equity
14-05-2021 00:00,482.5,486.75,470.57501220703125,471.6003112792969,471.6003112792969,2055776,AUBANK.NS,equity
01-06-2021 00:00,495,497.3999938964844,488,492.6959228515625,492.6959228515625,1087324,AUBANK.NS,equity
09-06-2021 00:00,503.3999938964844,510,490.625,496.03338623046875,496.03338623046875,1984592,AUBANK.NS,equity
10-06-2021 00:00,500,500.625,490,494.4144592285156,494.4144592285156,1555710,AUBANK.NS,equity
14-06-2021 00:00,525,539.75,505.7749938964844,532.9942626953125,532.9942626953125,4978312,AUBANK.NS,equity
02-07-2021 00:00,512,521.0999755859375,512,517.4776611328125,517.4776611328125,1452020,AUBANK.NS,equity
16-07-2021 00:00,625.75,627.5,611.0750122070312,611.4241333007812,611.4241333007812,1111842,AUBANK.NS,equity
20-08-2021 00:00,665,667,640.7999877929688,648.2356567382812,648.2356567382812,1966886,AUBANK.NS,equity
09-11-2021 00:00,625,626.5,615.9000244140625,617.4265747070312,617.4265747070312,1082664,AUBANK.NS,equity
03-12-2021 00:00,566,576.4749755859375,546.25,566.0449219,566.0449219,1474378,AUBANK.NS,equity
10-12-2021 00:00,583.5,585.5,573.125,577.8006591796875,577.8006591796875,960950,AUBANK.NS,equity
17-12-2021 00:00,574.9500122070312,579.1500244140625,549.5250244140625,552.4212646484375,552.4212646484375,4305298,AUBANK.NS,equity
11-01-2022 00:00,621,654.4000244140625,617.5,646.9653930664062,646.9653930664062,7435854,AUBANK.NS,equity
23-02-2022 00:00,637,645,631,634.3378295898438,634.3378295898438,1224002,AUBANK.NS,equity
03-03-2022 00:00,607.0499877929688,612.1749877929688,574,576.9041137695312,576.9041137695312,3038270,AUBANK.NS,equity
10-03-2022 00:00,586,597.5,575.2999877929688,578.8716430664062,578.8716430664062,3223206,AUBANK.NS,equity
11-04-2022 00:00,694.9500122070312,708.4500122070312,688.2000122070312,695.980957,695.980957,1738134,AUBANK.NS,equity
19-04-2022 00:00,701,729.875,697.5499877929688,707.5872802734375,707.5872802734375,9170498,AUBANK.NS,equity
10-05-2022 00:00,633.25,648.5,630,628.9830322265625,628.9830322265625,2134714,AUBANK.NS,equity
27-06-2022 00:00,621.25,631,620.5,621.9594727,621.9594727,788738,AUBANK.NS,equity
15-07-2022 00:00,555,558.9500122070312,539,548.0875244140625,548.0875244140625,2026203,AUBANK.NS,equity
27-07-2022 00:00,581,590,578.6500244140625,579.6686401367188,579.6686401367188,951226,AUBANK.NS,equity
28-07-2022 00:00,582,594.0499877929688,577.5,589.0913086,589.0913086,1287017,AUBANK.NS,equity
19-08-2022 00:00,655,656,635,637.1021118164062,637.1021118164062,2046529,AUBANK.NS,equity
24-08-2022 00:00,646.5999755859375,659,643.25,649.7653809,649.7653809,2121635,AUBANK.NS,equity
28-10-2022 00:00,580.4000244140625,583.2000122070312,571.5499877929688,572.4395751953125,572.4395751953125,1169510,AUBANK.NS,equity
16-11-2022 00:00,632,632.9000244140625,622,622.9929199,622.9929199,1791280,AUBANK.NS,equity
17-01-2023 00:00,624.9500122070312,630.4500122070312,621.6500244140625,626.1837158203125,626.1837158203125,995664,AUBANK.NS,equity
15-02-2023 00:00,635.2000122070312,638.75,629.5499877929688,632.1165161132812,632.1165161132812,848205,AUBANK.NS,equity
18-04-2023 00:00,688,696.5499877929688,681,691.0455932617188,691.0455932617188,3177457,AUBANK.NS,equity
27-04-2023 00:00,643.7999877929688,649.75,639.0499877929688,642.5861816,642.5861816,2272998,AUBANK.NS,equity
30-05-2023 00:00,789.4500122070312,789.4500122070312,771,773.9053344726562,773.9053344726562,1145487,AUBANK.NS,equity
06-06-2023 00:00,750,754.4500122070312,740.0499877929688,749.7254028320312,749.7254028320312,2936010,AUBANK.NS,equity
28-06-2023 00:00,753.75,756.9000244140625,742.5499877929688,745.6372680664062,745.6372680664062,2946020,AUBANK.NS,equity
30-08-2023 00:00,732,742.5,725.4500122070312,727.7991333007812,727.7991333007812,1202305,AUBANK.NS,equity
25-09-2023 00:00,744.5499877929688,748.3499755859375,734.2000122070312,741.1779174804688,741.1779174804688,1928986,AUBANK.NS,equity
05-10-2023 00:00,702,716.9500122070312,702,713.2720947265625,713.2720947265625,925577,AUBANK.NS,equity
15-11-2023 00:00,735.2000122070312,740.7000122070312,724.0499877929688,725.4028930664062,725.4028930664062,2347341,AUBANK.NS,equity
20-03-2024 00:00,562.2000122070312,568.5,553.7000122070312,559.0160522460938,559.0160522460938,5079488,AUBANK.NS,equity
09-04-2024 00:00,634,645.5,629.0999755859375,631.2517700195312,631.2517700195312,1783075,AUBANK.NS,equity
09-05-2024 00:00,627,636.2999877929688,622.0499877929688,626.9586181640625,626.9586181640625,1864280,AUBANK.NS,equity
04-06-2024 00:00,649.9500122070312,649.9500122070312,605.9000244140625,627.7573242,627.7573242,3575414,AUBANK.NS,equity
20-06-2024 00:00,659.9000244140625,672.4500122070312,657.0999755859375,665.6973266601562,665.6973266601562,2046499,AUBANK.NS,equity
21-06-2024 00:00,669.9500122070312,672.6500244140625,666,666.5459594726562,666.5459594726562,3781936,AUBANK.NS,equity
11-07-2024 00:00,626,635.9500122070312,624.75,632.4000244140625,632.4000244140625,1710082,AUBANK.NS,equity
13-08-2024 00:00,609.75,615.4500122070312,606.9000244140625,611.9500122070312,611.9500122070312,2326446,AUBANK.NS,equity
13-09-2024 00:00,723,728.6500244140625,717.25,722.9000244140625,722.9000244140625,1230745,AUBANK.NS,equity
14-10-2024 00:00,693.5999755859375,708.0999755859375,682.9000244140625,701,701,1873286,AUBANK.NS,equity
28-10-2024 00:00,610,622.6500244140625,602.6500244140625,620,620,3367259,AUBANK.NS,equity
01-11-2024 00:00,617.9000244140625,621,615.6500244140625,617.3499755859375,617.3499755859375,180971,AUBANK.NS,equity
19-11-2024 00:00,575.0499877929688,597.0999755859375,575.0499877929688,591,591,3260155,AUBANK.NS,equity
06-12-2024 00:00,602,602,585.5499877929688,587.4000244140625,587.4000244140625,2744809,AUBANK.NS,equity
03-01-2025 00:00,568.2999877929688,585,568.2999877929688,573.5499877929688,573.5499877929688,2403193,AUBANK.NS,equity
06-01-2025 00:00,590.9000244140625,592.5499877929688,553.25,560.25,560.25,3254239,AUBANK.NS,equity
03-02-2025 00:00,595,610.1500244140625,591.4000244140625,608.9000244140625,608.9000244140625,1844807,AUBANK.NS,equity
04-02-2025 00:00,608.9000244140625,617.9500122070312,596.0499877929688,599.8499755859375,599.8499755859375,2815689,AUBANK.NS,equity
05-02-2025 00:00,604,604,591.5,595.5999755859375,595.5999755859375,1869312,AUBANK.NS,equity
07-02-2025 00:00,587.4500122070312,604,582.5499877929688,592.0999755859375,592.0999755859375,3491670,AUBANK.NS,equity
06-03-2020 00:00,568,571.7000122070312,501.5,564.7498168945312,564.7498168945312,3589402,AUBANK.NS,equity
09-03-2020 00:00,552,556.5,521.5750122070312,529.5323486328125,529.5323486328125,2148236,AUBANK.NS,equity
01-04-2020 00:00,265,265,240.0500030517578,239.7727051,239.7727051,1823590,AUBANK.NS,equity
09-04-2020 00:00,241,251.6999969482422,237.52499389648438,247.26950073242188,247.26950073242188,1480800,AUBANK.NS,equity
22-04-2020 00:00,277.8500061035156,282.5,266,265.0027770996094,265.0027770996094,665492,AUBANK.NS,equity
23-06-2020 00:00,262,267.9750061035156,260,266.9703674316406,266.9703674316406,1214928,AUBANK.NS,equity
02-07-2020 00:00,286.8999938964844,292,281.3999938964844,286.6463317871094,286.6463317871094,567316,AUBANK.NS,equity
15-07-2020 00:00,320,322.3999938964844,311,313.8190612792969,313.8190612792969,1237194,AUBANK.NS,equity
20-07-2020 00:00,329,343.29998779296875,329,342.0129699707031,342.0129699707031,733084,AUBANK.NS,equity
04-08-2020 00:00,361.5,365,346.5249938964844,347.0689697265625,347.0689697265625,549382,AUBANK.NS,equity
22-09-2020 00:00,347.875,347.875,332.5,332.6482238769531,332.6482238769531,1175870,AUBANK.NS,equity
